scenario,protocol,workload,round_id,sample_id,command_id,command,latency_ms,received_pct,residual_bytes,status,warmup,error_type,error_message
default,ssh3,command_loop,4,38,4,git status,238.205246,100.00,0,ok,0,,
default,ssh3,command_loop,4,39,4,git status,162.939103,100.00,0,ok,0,,
default,ssh3,command_loop,4,40,4,git status,224.445585,100.00,0,ok,0,,
default,ssh3,command_loop,4,41,4,git status,142.319997,100.00,0,ok,0,,
default,ssh3,command_loop,4,42,4,git status,239.554529,100.00,0,ok,0,,
default,ssh3,command_loop,4,43,4,git status,85.360804,100.00,0,ok,0,,
default,ssh3,command_loop,4,44,4,git status,255.558302,100.00,0,ok,0,,
default,ssh3,command_loop,4,45,4,git status,74.921309,100.00,0,ok,0,,
default,ssh3,command_loop,4,46,4,git status,237.435119,100.00,0,ok,0,,
default,ssh3,command_loop,4,47,4,git status,60.694570,100.00,0,ok,0,,
