protocol,workload,round_id,sample_id,latency_ms,status,error_type,error_message
ssh,vim,3,53,236.664764,ok,,
ssh,vim,3,54,470.797421,ok,,
ssh,vim,3,55,858.038699,ok,,
ssh,vim,3,56,245.522331,ok,,
ssh,vim,3,57,282.903437,ok,,
ssh,vim,3,58,320.720253,ok,,
ssh,vim,3,59,197.083225,ok,,
ssh,vim,3,60,302.263124,ok,,
ssh,vim,3,61,218.637811,ok,,
ssh,vim,3,62,258.185692,ok,,
ssh,vim,3,63,284.564108,ok,,
ssh,vim,3,64,223.928544,ok,,
ssh,vim,3,65,197.092624,ok,,
ssh,vim,3,66,208.844637,ok,,
ssh,vim,3,67,240.318860,ok,,
ssh,vim,3,68,221.093895,ok,,
ssh,vim,3,69,222.472122,ok,,
ssh,vim,3,70,192.317778,ok,,
ssh,vim,3,71,323.934495,ok,,
ssh,vim,3,72,283.131181,ok,,
ssh,vim,3,73,539.264027,ok,,
ssh,vim,3,74,265.374572,ok,,
ssh,vim,3,75,526.316056,ok,,
ssh,vim,3,76,224.093197,ok,,
ssh,vim,3,77,224.124103,ok,,
ssh,vim,3,78,641.090121,ok,,
ssh,vim,3,79,570.933060,ok,,
ssh,vim,3,80,396.788522,ok,,
ssh,vim,3,81,239.896353,ok,,
ssh,vim,3,82,288.271337,ok,,
ssh,vim,3,83,263.495894,ok,,
ssh,vim,3,84,231.886321,ok,,
ssh,vim,3,85,230.088384,ok,,
ssh,vim,3,86,257.155448,ok,,
ssh,vim,3,87,233.663347,ok,,
ssh,vim,3,88,310.300453,ok,,
ssh,vim,3,89,179.776220,ok,,
ssh,vim,3,90,206.409744,ok,,
ssh,vim,3,91,210.805306,ok,,
ssh,vim,3,92,188.267766,ok,,
ssh,vim,3,93,240.815141,ok,,
ssh,vim,3,94,177.542278,ok,,
ssh,vim,3,95,211.224175,ok,,
ssh,vim,3,96,317.819357,ok,,
ssh,vim,3,97,341.178636,ok,,
ssh,vim,3,98,231.477712,ok,,
ssh,vim,3,99,220.015055,ok,,
ssh,vim,3,100,243.987577,ok,,
